1060.0,900.0,1100.0
1072.0,900.0,1100.0
1073.0,900.0,1100.0
1072.0,900.0,1100.0
1090.0,900.0,1100.0
1075.0,900.0,1100.0
1058.0,900.0,1100.0
1046.0,900.0,1100.0
1067.0,900.0,1100.0
1069.0,900.0,1100.0
1065.0,900.0,1100.0
1088.0,900.0,1100.0
1059.0,900.0,1100.0
1072.0,900.0,1100.0
